WinRate,ImbVolume,ImbRatio,AdvDetection,PATIMachineLearningInputsV2-P1-BollingerDiff,PATIMachineLearningInputsV2-P1-MovingAvgDiff,PATIMachineLearningInputsV2-P1-VolumeSpeedPerSecond,PATIMachineLearningInputsV2-P1-StdDevBB,PATIMachineLearningInputsV2-P1-TimeOfDay,ReverseStrength-P2-ReverseStrengthLine,ReverseStrength-P3-ReverseStrengthLine
0.74,28,2.65,17,16.05,5.02,4.6,5.07,231229.6,5556.01,5567
0.74,53,2.66,32,7,2.5,70.02,1.8,134032.02,5691.66,5695.44
0.74,108,2.66,65,2.58,3.96,51.03,1.56,151847.03,5711.94,5715.37
0.74,78,2.73,45,4.2,2.07,20.01,1.16,180421.01,5610.17,5615.66
0.74,42,2.75,24,5.6,5.9,4.05,2.8,100324.05,5671.16,5678.56
0.74,58,2.76,33,3.96,1.64,64.01,0.93,141547.01,5692.33,5695.97
0.74,80,2.78,45,5.5,2.46,45.03,1.59,163050.03,5507.08,5514.5
0.74,52,2.86,28,8.16,0.66,5.04,2.95,205216.04,5598.58,5605
0.74,49,2.88,26,29.06,4.1,11.05,5.4,220758.05,5448.9,5466.06
0.74,46,2.92,24,6.01,6.04,4.1,3.03,100324.1,5671.3,5678.7
0.74,77,2.97,39,2.87,2.06,24.02,0.96,175124.02,5666.29,5669.58
0.74,80,3,40,4.47,1.77,66.02,1.49,162305.02,5505.99,5512.03
0.74,52,3.08,25,5.39,3.8,37.03,1.56,165600.03,5517.29,5522.03
0.74,75,3.08,36,3.79,4.7,66.03,1.7,151711.03,5621.9,5625.38
0.74,43,3.15,20,3.85,1.54,37.02,1.39,124920.02,5647.25,5654.08
0.74,87,3.18,40,4.96,0.95,16.02,0.8,181302.02,5698.69,5703.03
0.74,144,3.22,65,4,4.89,83.01,1.69,151918.01,5623.4,5627.13
0.74,61,3.26,27,5.07,5.05,2.6,5.01,55315.6,5585.08,5594.05
0.74,74,3.31,32,4.01,1.7,2.06,2.4,51709.06,5588.5,5593.2
0.74,58,3.32,25,5.8,6.01,4.07,3,100324.07,5671.18,5678.58
0.74,40,3.35,17,3.3,3.29,95.03,1.68,145828.03,5476.95,5482.16
0.74,102,3.37,43,2.69,3.97,22.01,2.76,172140.01,5687,5690.86
0.74,27,3.45,11,11.59,1.66,7.05,3.9,81806.05,5421.5,5434.78
0.74,47,3.47,19,3.8,3.5,17.04,2.79,123908.04,5689.36,5696.8
0.74,79,3.47,32,7.04,2.37,39.05,1.4,172907.05,5521.03,5526.2
0.74,30,3.5,12,16.01,4.8,4.2,5.03,231229.2,5555.7,5566.6
0.74,73,3.52,29,8.2,0.7,5.08,2.99,205216.08,5598.8,5605.04
0.74,72,3.57,28,8.18,0.68,5.06,2.97,205216.06,5598.6,5605.02
0.74,57,3.59,22,3.77,3.39,22.02,2.8,124402.02,5690.06,5696.95
0.74,60,3.61,23,4.43,2.36,32.02,0.78,145451.02,5701.67,5706.26
0.74,37,3.64,14,11.08,5.07,2.6,4.4,233244.6,5501.1,5510.9
0.74,63,3.74,23,2.8,6.4,68.04,1.9,160850.04,5512.01,5516.75
0.74,109,4.11,35,3.08,1.49,34.04,1,134230.04,5593.58,5597
0.74,41,4.15,13,17.5,6.1,5.09,6.9,222017.09,5454.3,5470.06
0.74,26,4.25,8,7.87,0.9,49.03,2.01,191252.03,5354.6,5361.99
0.74,150,4.49,43,3.7,5.29,54.02,2.85,155242.02,5499.38,5504.28
0.74,83,4.61,23,12.24,0.59,5.01,3.79,81942.01,5508.35,5518.02
0.74,58,4.62,16,9.7,7.6,17.06,5.1,1542.06,5578.58,5589.8
0.74,49,5.08,12,8.04,5.9,3.1,7,35217.1,5431.7,5443.05
0.74,60,5.29,14,10.8,0.5,4.05,3.28,222553.05,5663.3,5673.29
0.74,110,5.78,23,4.49,2.35,29.04,1.8,145040.04,5597,5602.1
0.74,34,5.86,7,8.46,0.79,5.05,4.08,80816.05,5508.29,5519.3
0.75,52,1.25,210,2.6,0.28,6.03,0.95,202415.03,5683.44,5685.87
0.75,29,1.27,107,7.9,2,2.3,4.04,12455.3,5588.05,5593.04
0.75,97,1.29,337,2.6,3.26,181.02,0.7,195708.02,5684.64,5687.4
0.75,25,1.3,82,10,2.1,5.2,3.07,103544.2,5599.8,5609.03
0.75,42,1.3,140,2.18,1.13,38.01,0.72,135743.01,5642.73,5646.36
0.75,30,1.32,94,9.08,1.7,3.9,4.07,104150.9,5683.6,5690.1
0.75,35,1.33,106,4.42,1.9,93.01,1.85,134843.01,5536.3,5541.79
0.75,29,1.38,76,7.07,6.03,4.09,3.9,104120.09,5520.5,5526.9
0.75,30,1.38,78,3.01,1.01,2.08,1.39,102933.08,5616.7,5620.5
0.75,36,1.38,95,3.03,1.03,2.1,1.5,102933.1,5616.9,5620.7
0.75,25,1.39,64,5.9,0.5,4.04,1.68,203945.04,5635.45,5640.47
0.75,32,1.4,80,5.44,5.9,45.01,1.69,160801.01,5506.47,5510.96
0.75,68,1.4,169,4.74,4.18,124.01,2.32,194124.01,5585.8,5590.85
0.75,55,1.41,133,3.47,4.78,58.01,1.65,152105.01,5624.68,5627.69
0.75,29,1.43,67,7.4,4.6,4.02,3.5,1506.02,5642.5,5650.05
0.75,36,1.44,81,2.8,0.98,2.05,1.36,102933.05,5616.4,5620.2
0.75,39,1.44,88,15.02,3.4,9.08,4,22.08,5627.7,5635.7
0.75,57,1.44,131,5.02,1.01,3.2,1.4,85235.2,5614.3,5620.04
0.75,32,1.45,71,6.01,3.1,2,3.07,51234,5671.04,5677.09
0.75,47,1.45,104,3.08,6.29,37.02,1.69,160952.02,5512.79,5517.09
0.75,142,1.45,318,5.25,1.68,19.02,1.38,172937.02,5610.34,5613.63
0.75,48,1.46,104,8.02,5.01,3.08,5.06,21745.08,5633.2,5639.02
0.75,31,1.47,66,21.07,5.01,2.8,9.06,2905.8,5492.3,5504.05
0.75,34,1.47,72,14.68,3.33,9.01,3.57,22.01,5627.09,5635.18
0.75,96,1.47,204,6.3,1.78,8.05,1.9,114600.05,5618.4,5622.3
0.75,30,1.48,62,14,3.04,2.07,3.05,235328.07,5626.5,5634.5
0.75,32,1.49,65,7.1,4.3,2.7,4.1,23442.7,5632.08,5638
0.75,34,1.49,69,4.02,2.2,1.8,1.1,223852.8,5626.5,5630.4
0.75,37,1.49,76,8.7,8.02,2.06,16.9,34744.06,5578.08,5585.7
0.75,46,1.49,93,3.8,1.85,46.03,1.45,142816.03,5665.4,5668.8
0.75,36,1.5,72,3.03,2.02,20.01,1.5,145604.01,5597.36,5602.45
0.75,74,1.51,146,5.1,5.23,36.02,2.88,170215.02,5594.43,5599.7
0.75,39,1.52,75,4.69,1.9,88.01,0.82,142331.01,5664.48,5668.4
0.75,51,1.52,98,4.03,2.3,1.9,1.2,223852.9,5626.6,5630.5
0.75,57,1.52,109,11.5,4,1.09,3.03,234457.09,5685.04,5691.8
0.75,30,1.53,57,3.29,1.03,3.07,1.01,80255.07,5632.09,5635.7
0.75,37,1.53,70,14.02,6.08,2.9,7.04,40630.9,5482.09,5493.2
0.75,39,1.53,74,7.9,4.8,3.05,5.03,21745.05,5633.08,5638.9
0.75,46,1.53,87,4.54,2.66,25.01,0.67,154418.01,5603.2,5608.55
0.75,25,1.54,46,4.8,2.9,123.04,1.5,140526.04,5657.6,5661.46
0.75,35,1.54,65,8.28,3.8,33.02,1.56,165402.02,5516.2,5521.27
0.75,42,1.55,76,3.93,4.53,25.01,1.34,132506.01,5585.89,5591.04
0.75,31,1.56,55,5.04,5.04,2.6,5,13716.6,5632.01,5637.5
0.75,44,1.56,79,2.26,0.28,11.01,0.96,201958.01,5683.26,5685.87
0.75,78,1.56,139,4.38,2.05,3.03,0.79,100516.03,5634.84,5638.64
0.75,50,1.57,88,8.04,1.03,5.4,4.02,102404.4,5682.03,5689
0.75,25,1.58,43,5.3,5.56,6.04,1.8,112524.04,5685.6,5690.65
0.75,34,1.58,59,5,2.7,4.08,1.4,71411.08,5592.8,5597
0.75,38,1.58,65,4,2.09,1.6,1.08,223852.6,5626.3,5630.2
0.75,89,1.58,153,1.84,2.43,57.01,1.5,153404.01,5647.92,5650.66
0.75,39,1.59,66,5.2,2.04,89.06,1.3,144433.06,5465.01,5469.39
0.75,31,1.6,52,7.07,2.04,7.06,2.4,205960.06,5608.01,5613
0.75,33,1.6,55,7.04,8.5,2.8,18.03,23230.8,5579.04,5587.07
0.75,40,1.6,67,4.14,6.3,56.01,2.67,160038.01,5505.2,5511.01
0.75,48,1.6,80,3.49,1.14,67.01,0.57,183519.01,5667.35,5670.87
0.75,86,1.61,142,3.07,1.7,3.2,1.03,105803.2,5590.05,5595.05
0.75,28,1.62,45,13.8,4.59,2.05,3.4,32843.05,5579.58,5592.03
0.75,45,1.62,72,3.8,2.1,97.05,1.3,150330.05,5479.86,5484.6
0.75,61,1.64,96,4,1.4,2.01,1.09,233403.01,5684.2,5687.7
0.75,35,1.65,54,12.3,4.8,225.05,5.29,200557.05,5460.3,5470.7
0.75,48,1.65,74,5,1.2,1.05,1.6,30413.05,5681.6,5685.02
0.75,211,1.65,327,3,0.5,6.07,0.99,202415.07,5683.48,5686
0.75,25,1.66,38,4.7,1.4,3.2,3.03,151638.2,5588.02,5591.04
0.75,46,1.66,70,6.7,0.59,13.06,1.5,123447.06,5644.9,5652.6
0.75,91,1.66,137,6.9,1.39,3.07,1.01,75640.07,5611.5,5617
0.75,42,1.67,63,2.12,3.62,58.01,1.46,150804.01,5708.85,5711.58
0.75,57,1.67,85,6,2.07,3.07,2.5,92203.07,5590.01,5595.4
0.75,30,1.68,44,3.12,3,24.01,1.34,162140.01,5652.77,5656.6
0.75,38,1.68,56,3.9,2.08,1.5,1.07,223852.5,5626.2,5630.1
0.75,27,1.69,39,4.5,1.2,3.09,3.01,151638.09,5588,5591.02
0.75,44,1.69,64,7.05,1.08,6.05,3.16,4021.05,5664.89,5674.09
0.75,50,1.69,72,4.8,1.09,1.03,1.4,30413.03,5681.4,5685
0.75,76,1.7,108,3.26,1.3,23.02,0.67,184102.02,5668.27,5671.16
0.75,71,1.73,97,7.06,2.02,5.08,1.4,204909.08,5594.4,5600
0.75,26,1.74,35,2.7,2.16,57.02,2.66,135228.02,5648.77,5653.5
0.75,34,1.74,46,4.35,1.62,54.01,1,141734.01,5692.6,5696.96
0.75,57,1.74,77,2.27,5.75,44.03,1.1,161235.03,5513.99,5517.8
0.75,71,1.75,95,4.1,1.09,2.03,2.01,220734.03,5631.1,5634.09
0.75,26,1.76,34,9,2.02,34.05,1.7,162745.05,5505.87,5513.01
0.75,73,1.76,96,3.02,1.02,2.09,1.4,102933.09,5616.8,5620.6
0.75,30,1.77,39,4.9,6.33,57.01,1.74,160249.01,5507.14,5512.2
0.75,40,1.8,50,5.09,1.06,2.3,1.4,63925.3,5632.04,5636.03
0.75,25,1.81,31,5.08,6.45,8.03,1.65,124557.03,5585.2,5590.18
0.75,67,1.81,83,8,4.9,3.06,5.04,21745.06,5633.09,5639
0.75,79,1.81,97,7.4,2.85,61.02,1.25,133944.02,5699.3,5703.57
0.75,99,1.82,121,4.06,2.05,2.3,1.02,91018.3,5634.07,5637.8
0.75,38,1.84,45,13.8,4.03,3.09,4.6,1202.09,5629.01,5636.03
0.75,48,1.84,57,6.9,1,2.09,2.03,80032.09,5636.7,5643.2
0.75,37,1.86,43,10.08,1.07,113.04,1.98,195202.04,5710.76,5716.7
0.75,38,1.86,44,4.98,1.67,2.03,1.7,34409.03,5709.29,5717.8
0.75,73,1.88,83,5.18,2.79,4.03,1.7,74424.03,5632.39,5638.89
0.75,35,1.9,39,6.2,1.9,4.4,1.8,205958.4,5500.1,5505.8
0.75,29,1.91,32,5.66,1.7,83.03,1.7,195616.03,5623.02,5626.85
0.75,43,1.91,47,9.1,2.09,3,2.1,14237,5712.08,5718.4
0.75,49,1.91,54,5.01,2.9,2.07,1.4,64109.07,5611.02,5615.7
0.75,59,1.91,65,10.7,8.05,3.4,4,50541.4,5455.06,5465.06
0.75,88,1.92,96,4.4,3.2,55.02,0.7,150545.02,5680.63,5684.16
0.75,44,1.94,47,5.76,3.26,28.01,1.46,170551.01,5518.84,5524.36
0.75,26,1.96,27,3.07,1.7,44.01,0.9,194819.01,5619.73,5622.98
0.75,27,1.96,28,5.05,3.1,3,2.2,30903,5598.4,5607
0.75,41,1.98,42,7.4,4.3,3,4.8,21745,5633.03,5638.4
0.75,73,1.99,74,5,4,2.3,3.08,20454.3,5687.04,5693.02
0.75,44,2,44,14.03,5.05,2.6,5.05,10729.6,5445.8,5455.08
0.75,63,2,63,3.6,1.04,19.03,0.86,183121.03,5623.78,5627.01
0.75,71,2.01,70,6.01,0.5,5.05,1.27,204905.05,5636.16,5640.27
0.75,163,2.01,162,6.03,2.06,5.7,2.05,203356.7,5500.07,5505.09
0.75,36,2.03,35,13.8,0.9,11.5,4.2,220809.5,5460.03,5473.03
0.75,71,2.03,69,8.9,3.7,2.09,3,234059.09,5640.2,5648.06
0.75,26,2.04,25,5.04,3.9,3.08,2.9,40738.08,5600.04,5607.06
0.75,26,2.04,25,7.02,2.35,39.03,1.38,172907.03,5521.01,5526.18
0.75,28,2.04,27,4.56,0.5,55.02,1.63,140902.02,5509.3,5514.15
0.75,50,2.04,48,4.12,1.07,1.01,0.94,21749.01,5631.43,5635.47
0.75,142,2.05,135,2.05,2.9,63.01,1.47,134149.01,5700.83,5704.02
0.75,37,2.06,35,2.5,1.5,1.06,2.9,230412.06,5587.09,5590.7
0.75,30,2.07,28,3.99,3.66,1.03,2.79,53627.03,5688.7,5693.85
0.75,27,2.08,25,2.46,0.54,43.01,0.62,144505.01,5643.63,5646.53
0.75,28,2.08,26,8.47,2.28,39.01,1.66,163606.01,5509.22,5516
0.75,161,2.08,149,3.6,4.4,53.03,2.04,144234.03,5673.08,5677.45
0.75,37,2.09,34,3.76,1.18,5.05,2.88,150630.05,5587.57,5591.02
0.75,33,2.1,30,4.08,4.1,1.6,3.09,30025.6,5688.05,5693.3
0.75,45,2.1,41,5.59,3.27,70.03,1.48,170515.03,5518.8,5524.5
0.75,46,2.1,42,5.68,2.34,50.02,1.58,163004.02,5507.07,5514.15
0.75,73,2.12,65,3.79,0.7,2.03,1.1,95851.03,5681.64,5685.88
0.75,26,2.13,23,9.9,7.04,2.06,3.01,63521.06,5458.8,5467.9
0.75,35,2.13,31,4.5,2.18,84.02,1.53,143925.02,5462.26,5469.2
0.75,51,2.13,45,8.18,6.01,15.04,1.8,120340.04,5578.9,5585.37
0.75,32,2.14,28,3.3,3,6.02,1.3,130201.02,5622.3,5625.75
0.75,49,2.14,43,7.6,6.02,2.1,1.8,85504.1,5681.6,5686.9
0.75,88,2.14,77,7,4.7,3.04,5.01,33637.04,5632.2,5638.3
0.75,90,2.15,78,7,2.85,4.04,1.19,80712.04,5633,5639.01
0.75,42,2.17,36,4.27,3.8,2.02,2.8,51443.02,5688.78,5693.73
0.75,73,2.18,62,7.8,0.7,7.07,1.19,203005.07,5634.4,5639.8
0.75,99,2.18,84,7.04,2,17.09,1.8,204423.09,5594.01,5600
0.75,37,2.19,31,12.4,5.03,2.04,4.4,13310.04,5446.66,5456.5
0.75,50,2.19,42,8.15,3.37,101.02,1.33,133200.02,5513.9,5519.24
0.75,118,2.19,99,7.07,5.04,3.2,5.08,33637.2,5632.9,5639
0.75,41,2.21,34,7.06,3,4.1,1.7,80712.1,5633.06,5639.07
0.75,47,2.21,39,5.8,0.6,3.06,1.07,82617.06,5613.03,5618.3
0.75,64,2.21,53,13.01,5.1,2.2,5.01,13310.2,5447,5457.02
0.75,28,2.22,23,7.38,0.75,1.02,1.7,11625.02,5636.23,5644.03
0.75,32,2.23,26,5.86,0.18,13.03,2.58,122522.03,5416.08,5424.05
0.75,43,2.23,35,6.15,1.57,60.03,1.96,140000.03,5614.5,5618
0.75,31,2.24,25,5.85,0.55,34.02,1.36,205900.02,5548.39,5553.45
0.75,30,2.25,24,6.4,8.3,5.05,6.6,60034.05,5519.2,5528.01
0.75,40,2.25,32,3.02,1.06,1.2,2.08,41737.2,5638.01,5643.01
0.75,44,2.29,34,4.03,3.42,20.01,1.28,170000.01,5661.28,5665.4
0.75,30,2.3,23,2.97,2.84,72.02,3.93,152255.02,5588.3,5592.79
0.75,61,2.3,47,6.06,5.39,78.02,1.98,160601.02,5504.13,5508.37
0.75,54,2.35,40,4.3,4.01,2.05,3.01,51443.05,5688.9,5693.76
0.75,44,2.38,32,4.66,4.27,4.01,1.97,74857.01,5676.83,5681.86
0.75,25,2.39,18,2.33,0.37,16.02,0.83,165608.02,5635.39,5638.57
0.75,52,2.41,37,6.3,3.03,3.4,2.7,2309.4,5614.05,5619.2
0.75,52,2.41,37,4.07,2.06,2.4,1.03,91018.4,5634.08,5637.9
0.75,58,2.41,41,2.6,2.18,21.03,1.95,171401.03,5640.59,5644.6
0.75,65,2.41,46,5.3,2.09,2.01,3.4,162714.01,5588.04,5592.08
0.75,34,2.42,24,3.1,1.06,1.6,2.03,51708.6,5588.04,5593.01
0.75,30,2.43,21,7.58,4.17,83.02,1.37,161356.02,5507.76,5513.78
0.75,40,2.43,28,9.1,3.06,3.09,3.5,115741.09,5516.07,5523.6
0.75,26,2.44,18,3,3.75,122.01,1.88,151306.01,5709.27,5712.54
0.75,26,2.44,18,9.39,3.3,1.02,2.15,53510.02,5597.37,5607.63
0.75,36,2.44,25,5.07,4.02,3.2,3.02,40738.2,5600.07,5607.09
0.75,29,2.45,20,4.03,5.04,2.2,5.02,54103.2,5585.09,5593.05
0.75,32,2.45,22,2.79,2.2,30.03,2.4,171617.03,5501.66,5506.09
0.75,41,2.46,28,3.6,3.03,6.05,1.6,130201.05,5622.6,5625.78
0.75,44,2.47,30,4.9,2.79,185.07,1.07,144533.07,5466.9,5471.7
0.75,27,2.5,18,3.9,1.46,76.05,1.17,140542.05,5690.02,5693.39
0.75,33,2.5,22,5.17,0.04,40.01,1.12,152337.01,5625.82,5629.13
0.75,39,2.5,26,5.77,0.55,1.01,0.77,6.01,5712.95,5718.46
0.75,72,2.5,48,1.65,0.84,23.03,0.9,170500.03,5608,5611.3
0.75,26,2.53,17,2.4,0.89,80.03,1.01,200210.03,5618.84,5622.4
0.75,40,2.54,26,1.59,1.03,17.04,0.8,165128.04,5619.4,5621.87
0.75,41,2.58,26,1.74,1.22,3.01,1.4,203543.01,5618.05,5620.72
0.75,41,2.58,26,5.88,2.6,4.04,1.5,205959.04,5683.47,5687.8
0.75,93,2.58,59,3.9,1,1.09,1.03,223805.09,5631.03,5633.6
0.75,43,2.59,27,5.7,0.08,23.02,1.17,152517.02,5626.04,5629.29
0.75,47,2.62,29,5.05,3.03,3.4,1.9,63002.4,5611.6,5616.07
0.75,132,2.63,81,3,0.45,19.02,0.95,155708.02,5634.3,5637.27
0.75,28,2.65,17,4.5,3.6,21.08,3.02,124455.08,5691.02,5697.05
0.75,25,2.67,15,8.16,5.9,15.02,1.6,120340.02,5578.7,5585.35
0.75,64,2.68,38,7.03,1.06,6.03,3.14,4021.03,5664.87,5674.07
0.75,27,2.69,16,4,3.67,1.04,2.8,53627.04,5688.8,5693.86
0.75,44,2.69,26,4.7,1,18.03,0.84,181005.03,5698.18,5702.7
0.75,121,2.7,71,3.5,3.75,6.01,1.84,70905.01,5675.17,5679.63
0.75,29,2.71,17,5.48,1.05,30.07,1.99,173230.07,5637.7,5642.78
0.75,36,2.71,21,5.39,6.35,32.01,1.72,160351.01,5507.69,5512.63
0.75,60,2.71,35,14.07,5.09,3,5.09,10730,5446.02,5455.3
0.75,26,2.73,15,4.5,4.03,2.07,3.03,51443.07,5689.01,5693.78
0.75,52,2.73,30,2.75,4.02,397.02,1.36,195413.02,5682.77,5685.85
0.75,71,2.78,40,3.69,0.9,10.02,0.9,183359.02,5623.79,5627.07
0.75,34,2.79,19,1.74,1.19,4.01,1.4,202724.01,5618.07,5620.43
0.75,54,2.8,30,6.9,2.03,1.09,3.02,20603.09,5668.01,5675.08
0.75,38,2.81,21,4.3,0.47,125.04,0.9,135340.04,5534.7,5539.95
0.75,40,2.82,22,2.96,0.59,30.01,0.94,155831.01,5634.68,5637.4
0.75,44,2.83,24,8.4,3.65,8.02,1.84,121137.02,5639.1,5643.94
0.75,35,2.84,19,13.14,0.5,5.03,3.85,221406.03,5459.7,5471.4
0.75,69,2.86,37,5.6,1.06,1.09,1.02,12130.09,5631.9,5635.05
0.75,40,2.9,21,7.08,5.04,6.2,2.9,100646.2,5555.01,5562.03
0.75,25,2.92,13,5.6,0.74,27.01,0.99,194053.01,5608.73,5613.74
0.75,29,2.93,15,5.05,1.07,2.7,1.9,72142.7,5588.09,5593.5
0.75,143,2.93,74,12.7,5.06,2.07,4.7,13310.07,5446.69,5456.8
0.75,33,2.94,17,5.29,3,3.06,1.67,61407.06,5612.01,5616.2
0.75,34,3,17,9.02,1.02,10.05,4,103539.05,5682.49,5689.46
0.75,46,3,23,5.77,2.7,1.04,2.49,53004.04,5670.8,5677.02
0.75,74,3,37,4.44,2.37,32.03,0.79,145451.03,5701.68,5706.27
0.75,101,3.02,50,6.1,4,2.09,3.7,51234.09,5671.4,5677.9
0.75,117,3.02,58,8.03,1.4,3,2.09,4413,5712.09,5718.09
0.75,57,3.04,28,5.8,3.01,9.07,1.7,131118.07,5652,5657.02
0.75,92,3.09,44,3.08,1.1,2.5,1.08,75018.5,5632.05,5636.04
0.75,49,3.13,23,1.83,2.33,17.02,0.86,180441.02,5668.02,5671.37
0.75,45,3.14,21,4.75,3.94,158.01,3,153001.01,5581.13,5584.77
0.75,79,3.19,36,6.4,2.02,4.02,1.2,12934.02,5632.5,5635.6
0.75,33,3.2,15,8.35,1.1,32.01,2,135701.01,5612.46,5616.98
0.75,31,3.21,14,4.07,4.02,2.5,3.08,21644.5,5688.04,5693.06
0.75,53,3.21,24,3.7,4.03,24.07,2.03,165703.07,5518.02,5522.07
0.75,107,3.23,48,6.24,2.78,50.03,1.4,161757.03,5652.27,5655.6
0.75,106,3.26,47,25.02,4.5,2.9,9.05,1641.9,5492.1,5505.01
0.75,34,3.27,15,3.01,2.86,65.04,0.66,172208.04,5545.65,5550.04
0.75,58,3.32,25,6.06,0.15,9.01,1.03,83353.01,5612.89,5618.94
0.75,28,3.33,12,4.55,5.56,5.02,1.55,114224.02,5576.16,5583.64
0.75,33,3.36,14,7.72,3.29,59.01,1.68,135926.01,5652.18,5658.53
0.75,33,3.36,14,5.69,3.44,116.01,0.68,141020.01,5661.02,5664.56
0.75,45,3.37,19,7.89,3.66,120.02,1.23,141843.02,5551,5556.3
0.75,31,3.38,13,5.7,1.9,2.4,1.09,14358.4,5632.06,5635.08
0.75,57,3.38,24,6.2,1.04,1.5,3.05,24700.5,5588.05,5592.1
0.75,57,3.38,24,8.7,3.68,8.05,1.87,121137.05,5639.4,5643.97
0.75,34,3.43,14,5.68,4.14,121.02,1.96,142534.02,5453.29,5458.29
0.75,78,3.44,32,8.02,0.7,2.07,1.9,225822.07,5606.69,5612.4
0.75,82,3.48,33,4.06,2.03,1.2,1,230114.2,5626.01,5630.2
0.75,305,3.48,123,3.05,3.4,136.02,2.43,145235.02,5472.53,5476.99
0.75,45,3.5,18,3.69,2.24,74.03,1.05,141121.03,5692.18,5695.98
0.75,70,3.5,28,11.07,3.5,2.4,3.03,233100.4,5640.05,5648.05
0.75,53,3.52,21,3.27,2.57,47.02,0.55,153623.02,5624.93,5628.86
0.75,58,3.52,23,3.7,1.84,46.02,1.44,142816.02,5665.3,5668.7
0.75,43,3.53,17,3,3.12,91.01,1.83,133454.01,5516.36,5520.5
0.75,41,3.56,16,6.46,2.8,76.02,1.15,140633.02,5657.5,5661.76
0.75,31,3.58,12,4.58,5.59,5.05,1.58,114224.05,5576.19,5583.67
0.75,49,3.58,19,7.76,1.2,164.02,1.7,153909.02,5703.96,5709.07
0.75,75,3.59,29,5.08,3.06,3.7,2.02,63002.7,5611.9,5616.1
0.75,47,3.61,18,2.9,1.79,21.05,1.01,162809.05,5638.16,5641.37
0.75,86,3.61,33,5.7,0.4,6.03,1.25,205437.03,5636.6,5640.5
0.75,34,3.62,13,6.09,1.6,2.01,2.09,220423.01,5607.4,5612.09
0.75,42,3.62,16,6.56,6.2,47.03,3.3,155935.03,5504.88,5509.6
0.75,29,3.64,11,5.29,1.1,2.01,1.3,15932.01,5680.8,5684.75
0.75,53,3.65,20,10.8,3.19,110.03,2.68,165230.03,5585.66,5592.35
0.75,35,3.69,13,3.47,2.04,3.06,1.9,113920.06,5636.29,5639.89
0.75,119,3.7,44,1.77,1.4,4.04,1.7,202724.04,5618.1,5620.46
0.75,84,3.71,31,3.03,2.7,41.01,0.58,153419.01,5624.1,5627.86
0.75,44,3.75,16,16.03,1.08,9.4,2.8,220334.4,5437.01,5447.01
0.75,36,3.77,13,2.7,1.98,361.01,1,195517.01,5621.7,5625.44
0.75,36,3.77,13,6.03,8.02,4.5,6.05,60033.5,5519.01,5527.1
0.75,119,3.77,43,3.54,1.96,43.02,1.01,194305.02,5674.29,5677.08
0.75,37,3.85,13,6.28,0.57,55.01,2.04,152841.01,5646.62,5651.63
0.75,43,3.87,15,2.45,0.35,2.02,0.54,230636.02,5683.18,5686.39
0.75,26,3.89,9,8.93,3.59,15.01,2.45,62640.01,5431.44,5442.26
0.75,122,3.9,42,4.27,4.35,52.02,1.68,172853.02,5688.73,5693.48
0.75,39,4,13,3.48,1.6,84.06,2.09,142125.06,5507.04,5512.7
0.75,51,4,17,3.6,0.6,54.03,1.8,152242.03,5649.05,5653.69
0.75,54,4,18,4.8,2.92,106.01,0.84,133100.01,5512.04,5518.4
0.75,98,4.06,32,9.79,5.3,5.04,2.01,115845.04,5478.6,5487
0.75,37,4.08,12,2.3,1.15,33.02,1.26,194834.02,5610.59,5614.75
0.75,56,4.11,18,4.4,2.68,2.06,2.03,52453.06,5612.5,5616.67
0.75,25,4.12,8,7.6,0.2,91.07,2,154338.07,5603.8,5608.5
0.75,44,4.14,14,6.04,3.78,1.07,4.06,32108.07,5631.89,5637.03
0.75,107,4.15,34,2.47,1.28,25.03,1.4,191102.03,5671.2,5674
0.75,38,4.17,12,6.44,2.8,101.03,2.4,150900.03,5704.25,5709
0.75,35,4.18,11,3.66,0.2,86.05,3.7,190759.05,5576.26,5584.01
0.75,32,4.2,10,6.03,0.3,2.2,3.02,52923.2,5636.03,5643
0.75,26,4.25,8,6.1,8.09,5.02,6.3,60034.02,5519.08,5527.8
0.75,39,4.25,12,4.7,5.7,9.05,3.7,105929.05,5521.4,5527.7
0.75,52,4.25,16,8.7,1.17,95.03,1.59,145301.03,5663.01,5668.04
0.75,36,4.27,11,6.67,2.23,41.02,1.38,171020.02,5518.68,5524.39
0.75,56,4.29,17,5.56,4.59,4.01,2.2,113940.01,5506.57,5515.33
0.75,112,4.29,34,5.76,0.9,22.04,5.79,124327.04,5590.95,5599.01
0.75,30,4.33,9,6,2.87,6.05,3.29,120814.05,5516.17,5524.68
0.75,44,4.38,13,5.47,0.46,5.03,1.8,113501.03,5637.95,5644.88
0.75,34,4.4,10,2.5,4.16,109.02,2.49,194227.02,5586.7,5591.68
0.75,34,4.4,10,8,4.27,91.04,2.8,173927.04,5459.3,5465.18
0.75,31,4.44,9,8.6,3.01,4.2,2.01,231139.2,5625.5,5632.03
0.75,31,4.44,9,4.02,2.07,31.01,1.98,170624.01,5700.56,5704.05
0.75,62,4.44,18,6.01,2.01,12.1,1.02,201620.1,5497.03,5501.7
0.75,38,4.45,11,4.75,2.9,1.04,2.07,51104.04,5612.49,5616.99
0.75,35,4.5,10,5.49,0.9,5.05,2,113058.05,5638.8,5645.07
0.75,25,4.57,7,7.09,3.8,2.8,3.2,63606.8,5690.04,5695.06
