WinRate,ImbVolume,ImbRatio,AdvDetection,PATIMachineLearningInputsV2-P1-BollingerDiff,PATIMachineLearningInputsV2-P1-MovingAvgDiff,PATIMachineLearningInputsV2-P1-VolumeSpeedPerSecond,PATIMachineLearningInputsV2-P1-StdDevBB,PATIMachineLearningInputsV2-P1-TimeOfDay,ReverseStrength-P2-ReverseStrengthLine,ReverseStrength-P3-ReverseStrengthLine
0.78,37,6.29,7,42.48,3.7,18.05,5.78,153329.05,19003,19038.5
0.78,44,6.5,8,25.19,17.9,14.01,6.14,155543.01,18928.46,18957.7
0.78,30,7,5,40.02,3.88,31.04,5.04,160956.04,18929.4,18964.79
0.79,47,1.29,162,17.08,7.2,5.3,12.02,105313.3,20393.02,20426.05
0.79,25,1.44,57,33.7,24.7,2.07,13.6,33357.07,20704.7,20733.7
0.79,122,1.56,219,17.9,8.02,6.03,12.3,105314.03,20393.3,20426.6
0.79,123,1.56,219,18.01,8.04,6.05,12.5,105314.05,20393.5,20426.8
0.79,123,1.56,219,18.03,8.06,6.07,12.7,105314.07,20393.7,20427
0.79,133,1.61,219,18.04,8.07,6.08,12.8,105314.08,20393.8,20427.01
0.79,38,2.09,35,20.6,7.79,15.02,7.55,200155.02,18537.6,18567
0.79,44,2.47,30,29.9,2.09,1.4,7.04,45305.4,20377.6,20417.02
0.79,31,2.72,18,58.06,16.01,2.3,9.3,54326.3,20553.04,20593.09
0.79,53,3.94,18,20.45,1.54,16.01,6.39,191405.01,19521.02,19552
0.79,30,4,10,48.4,5.8,18.07,10.6,184243.07,18901.08,18933.4
0.79,37,4.08,12,15.5,11.02,1.4,3.03,53410.4,19936.02,19968
0.79,34,4.09,11,42.06,33.05,3.6,11.06,1821.6,19669.07,19701.06
0.79,28,4.11,9,62,15,96.06,10.07,140137.06,19195.6,19235.9
0.79,29,4.22,9,22,0.2,15.08,15.89,153749.08,20103.06,20138.5
0.79,62,4.26,19,19.04,14.06,2.4,10.04,122116.4,20605.05,20640.9
0.79,27,4.38,8,28.76,13.13,17.02,7.97,191735.02,20456.8,20492.16
0.79,31,4.88,8,18.8,7.49,11.05,3.18,185343.05,20018.01,20052.26
0.79,29,5.14,7,44.04,8.02,30.08,7.89,151017.08,20092.7,20128.8
0.79,50,5.17,12,25.7,15,22.04,4.19,135635.04,19213.5,19248.6
0.79,65,6.91,11,31.26,12.7,23.04,7.01,181725.04,18940.4,18973.4
0.8,59,1.59,100,53.6,21.7,3.09,15.9,231128.09,20663.01,20701.8
0.8,33,1.66,50,41.6,2.9,1.4,8.2,24749.4,20374,20408.1
0.8,31,2.24,25,32.02,7.01,2.09,14,63154.09,20392.6,20431.9
0.8,26,2.3,20,14.09,12.86,25.02,8.96,185224.02,20688,20717.3
0.8,61,2.33,46,39.1,22.9,7.6,13.07,85660.6,20696,20729.02
0.8,35,2.4,25,32,6.9,2.07,13.8,63154.07,20392.4,20431.7
0.8,41,2.52,27,18.4,6.09,3.7,7.06,71143.7,20578.03,20610.4
0.8,70,2.52,46,33.8,6.05,2.4,8.06,54517.4,20384.05,20422.05
0.8,32,2.78,18,32.5,14,2.04,10.09,92122.04,20421.7,20454.3
0.8,34,3.12,16,26.58,13,1.06,9.18,93517.06,20420.01,20452.4
0.8,25,3.27,11,23.6,9.02,1.05,8.7,231953.05,20364.05,20398.77
0.8,25,3.5,10,30.07,16.05,1.7,11.3,220217.7,20875.09,20910.08
0.8,48,3.53,19,34.1,6.8,3.06,8.9,54518.06,20384.8,20422.8
0.8,34,3.62,13,29.09,2,1.04,6.59,45305.04,20377.15,20416.3
0.8,31,4.1,10,46.38,7.89,3.01,9.37,150024.01,20379.49,20414.08
0.8,28,4.5,8,32.8,0.6,0.02,15.56,195958.02,19876.65,19914.49
0.8,53,4.53,15,16.4,11.22,9.01,8.78,190308.01,20688.04,20718.27
0.8,25,4.57,7,20.02,23.06,3.4,10.02,42751.4,20622.06,20659.8
0.8,26,4.71,7,28.03,16.8,4,8.7,80518,20687.05,20720.07
0.8,34,4.78,9,23.6,6.05,3.05,3.37,64538.05,18707.07,18737.56
0.8,58,4.87,15,48.5,30.03,37.07,8.04,151837.07,20730.01,20769.8
0.8,30,5.29,7,23.04,15.4,13.06,8,191407.06,20458.79,20493.9
0.8,31,5.43,7,48.03,21.67,143.06,10.5,141244.06,20801.2,20842
0.8,40,5.44,9,23.09,13.5,2.9,12.07,230949.9,20875.5,20912.08
0.8,28,5.67,6,25.89,17.6,14.03,11.47,184347.03,19487.18,19527.77
0.8,33,5.71,7,42.8,7.9,2.06,6.37,80953.06,20384.8,20420.8
0.8,48,5.8,10,48.01,24.3,28.05,12.5,154243.05,18952.03,18991.6
0.8,40,6,8,41,7.8,16.05,10.9,174134.05,20044.89,20080.89
0.8,26,6.2,5,54.34,3.4,6.03,13.66,125124.03,19931.9,19966.6
0.8,42,6.25,8,47.8,25.8,6.06,10.01,121038.06,20710.03,20750.5
0.8,27,6.4,5,20.3,11,18.04,10.4,200253.04,20581.9,20613.4
0.8,27,6.4,5,24.06,2.47,22.05,9.89,170636.05,20036.19,20069.7
0.8,27,6.4,5,48.66,25.8,22.04,13.47,161022.04,19183.01,19221.5
0.8,33,6.5,6,23,4.5,12.02,9.18,175230.02,19682.77,19717.9
0.8,44,6.5,8,54.02,31.2,6.6,16.06,42548.6,19753.01,19794.03
0.8,39,6.57,7,55.9,14.4,12.07,15.9,80516.07,20565.69,20608.7
0.8,52,6.78,9,25.6,4.01,21.05,9.6,142401.05,20054.06,20085.01
0.8,29,6.8,5,32.15,13.9,4.04,8.4,122451.04,19280.05,19315.69
0.8,47,6.88,8,29.6,2.4,49.05,15.07,135814.05,20607.57,20642.9
0.8,36,7,6,32.8,23.02,3.3,12.03,223504.3,19197.3,19232.01
0.8,48,7,8,33.2,26.44,64.02,18.48,173654.02,19193.5,19234.65
0.8,51,7.38,8,50.04,14.27,65.05,16.28,135038.05,20452.03,20492.01
0.8,26,7.5,4,15.98,3.29,23.04,9.2,145740.04,19954.57,19988.01
0.8,27,7.75,4,24.08,23.08,6.4,8.04,122050.4,19872.09,19907.06
0.8,34,7.8,5,65.66,9.01,12.03,15.9,183522.03,20577.3,20614.76
0.8,35,8,5,41.5,5.18,22.07,6.4,171929.07,20017.04,20046.7
0.8,35,8,5,46.98,12.06,21.01,7.9,165020.01,19317.01,19348.5
0.8,29,8.25,4,32.03,0.6,19.08,6.7,145336.08,20704.6,20740.03
0.8,58,8.25,8,18.3,15.3,1.02,12.69,12930.02,20043.9,20074.84
0.8,67,8.44,9,44.08,15.04,5.5,12.9,53041.5,20384.05,20422.06
0.8,41,9.2,5,43.19,10.17,17.06,12.7,174923.06,19367.01,19405.03
0.8,43,9.6,5,26.39,13.5,15.05,4.36,132801.05,19247.39,19283.01
0.81,35,1.3,116,34.09,6.7,3.05,8.8,54518.05,20384.7,20422.7
0.81,45,1.51,89,33.8,24.8,2.08,13.7,33357.08,20704.8,20733.8
0.81,42,1.53,79,15.89,2.29,1.08,10.6,101421.08,20863.29,20898.7
0.81,26,1.68,38,36.4,10.5,5.04,5.38,222119.04,20511.46,20545
0.81,36,1.84,43,32.07,12.03,4.4,7.9,230008.4,20665.07,20697.7
0.81,27,2.04,26,53.06,21.07,3,15.09,231128,20662.2,20701.08
0.81,28,2.04,27,55.04,21.9,2.1,15.03,232259.1,20665.06,20702.05
0.81,69,2.82,38,25.5,8.03,1.2,5.05,223626.2,20660.6,20692.06
0.81,26,3.36,11,14.63,2.87,1.02,8.8,33545.02,20391.78,20424.16
0.81,25,4.12,8,23.7,13.66,20.05,15.78,180444.05,18982.76,19017.3
0.81,26,4.71,7,22.4,3.7,20.06,14.05,142421.06,19913.7,19945.4
0.81,54,5.91,11,21.04,15.9,14.09,5,183913.09,19197.9,19231.5
0.82,25,2.39,18,27,7.38,2.05,14.01,62609.05,20391.01,20430.01
0.82,25,2.56,16,19.05,14,4.4,9.7,114405.4,20602.2,20637.7
0.82,25,2.92,13,24,6.86,18.05,8.3,172733.05,18494.9,18531.7
0.82,37,3.31,16,60,25.6,3.09,15.8,233437.09,20675.5,20712.4
0.82,25,3.78,9,27.35,13.5,19.04,6.49,173233.04,18472.18,18507.58
0.82,26,3.89,9,46.7,11.19,55.04,12.78,134139.04,19542.9,19582.79
0.82,33,4.67,9,33.58,21.7,25.04,9.57,145804.04,20696.04,20731.03
0.82,28,5,7,25.07,3.08,7.6,6.09,201626.6,19876.04,19913
0.82,26,5.33,6,41.6,13.01,18.06,9.6,182540.06,18926.59,18961.9
0.82,33,5.71,7,23.99,15.65,33.02,7.88,191302.02,20457.87,20493.7
0.82,103,5.9,21,23,20,2.06,11.48,13201.06,20607.47,20644.19
0.83,68,1.48,142,34.08,6.6,3.04,8.7,54518.04,20384.6,20422.6
0.83,31,1.54,57,34.02,25.02,2.3,14.01,33357.3,20705.02,20734.02
0.83,48,1.75,64,16.01,2.5,1.2,10.9,101421.2,20863.5,20899
0.83,26,1.76,34,59.98,25.4,3.07,15.6,233437.07,20675.3,20712.38
0.83,26,1.76,34,60.06,26.02,3.6,16.04,233437.6,20676.01,20713
0.83,34,1.85,40,53.2,21.3,3.05,15.5,231128.05,20662.7,20701.4
0.83,41,2.02,40,60.07,26.03,3.7,16.05,233437.7,20676.02,20713.01
0.83,43,2.13,38,55,21.5,2.06,14.9,232259.06,20665.02,20702.01
0.83,39,2.18,33,60.03,25.9,3.3,16.01,233437.3,20675.8,20712.7
0.83,34,2.26,27,60.4,26.09,4.03,16.2,233438.03,20676.08,20713.07
0.83,34,2.26,27,60.8,26.4,4.07,16.6,233438.07,20676.3,20713.2
0.83,36,2.5,24,31.79,6.6,2.04,13.5,63154.04,20392.1,20431.4
0.83,50,2.52,33,60.05,26.01,3.5,16.03,233437.5,20676,20712.9
0.83,46,2.7,27,32.04,7.03,2.2,14.02,63154.2,20392.8,20432.01
0.83,31,2.94,16,19.08,14.03,4.7,10,114405.7,20602.5,20638
0.83,29,3.23,13,33.49,13.1,7.08,16.3,201534.08,20645.9,20676.01
0.83,26,3.36,11,18.16,2.24,9.03,9.99,190303.03,19953.57,19987.77
0.83,40,3.5,16,19.6,27.1,1.9,15.5,94318.9,20593.09,20628.04
0.83,31,4.1,10,14.18,10.8,10.04,15.49,184746.04,18883.9,18918.5
0.83,35,4.5,10,22.04,11.8,2.5,8.05,110438.5,20422.08,20452.3
0.83,32,4.56,9,38.7,28.4,18.04,7.4,151608.04,20725.76,20764.76
0.83,25,4.57,7,84.68,20.49,10.03,18.38,123412.03,19291.45,19336.38
0.83,30,4.75,8,27.8,14.2,14.03,4.4,182744.03,19445.89,19478.07
0.83,68,4.78,18,22.94,10.53,6.01,8.64,123359.01,20607.93,20644.25
0.83,31,4.88,8,24.02,11.5,16.05,8.05,192118.05,20458.5,20493.8
0.83,36,5,9,35.5,19.02,7.09,9.6,125706.09,20424.9,20462.02
0.83,36,5,9,18.01,2.86,6.05,8.01,191017.05,19954.02,19988.9
0.83,29,5.14,7,33.38,4.77,5.02,14.14,124528.02,19931.3,19966.17
0.83,29,5.14,7,21.36,20.63,60.01,4.27,175151.01,18910.36,18945.6
0.83,26,5.33,6,20.97,6.8,11.04,11.03,171507.04,20659.69,20691.6
0.83,26,5.33,6,22.7,14.87,16.06,8.08,191523.06,20458.8,20492.7
0.83,26,5.33,6,35.5,5.7,2.03,7.8,5113.03,20532.88,20566.79
0.83,26,5.33,6,27.8,15.02,2.08,11.04,4505.08,19797.01,19832.09
0.83,26,5.33,6,48.56,20.12,22.01,8.03,164543.01,19234.37,19272.32
0.83,28,5.67,6,19.04,23.2,2.07,8.5,110848.07,19857.7,19892.8
0.83,29,5.83,6,31.01,19.95,15.04,8.4,164936.04,19246.9,19282.56
0.83,25,6,5,26.4,18.7,13.03,8.9,155510.03,19155.8,19189.74
0.83,25,6,5,29.6,6.7,2.06,9.37,104828.06,19557.04,19593.9
0.83,91,6.69,16,47.1,25.1,5.9,9.4,121037.9,20709.6,20750.07
0.83,53,6.89,9,20.9,35.5,48.03,7.58,142503.03,20656.9,20689.37
0.83,48,7,8,36.9,7.29,2.02,6.26,83459.02,19879.01,19911.66
0.83,55,7.11,9,32.9,10.4,1.09,5.8,20554.09,19804.5,19837.6
0.83,46,7.57,7,46.17,13.4,7.03,18.89,70702.03,19593.03,19629.55
0.83,33,7.6,5,29.59,2.85,21.02,10.55,150852.02,19960.27,19995.64
0.83,27,7.75,4,37.97,3.98,9.06,6.5,172438.06,19930.04,19962
0.83,27,7.75,4,27.13,1.33,14.01,4.24,152445.01,19005.84,19037.69
0.83,28,8,4,20.95,1.7,20.01,6.69,174720.01,19937.96,19970.6
0.83,51,8.29,7,37,33.03,74.07,13.4,141501.07,20770,20809.39
0.83,61,8.62,8,32.9,1.01,15.08,4.7,174005.08,19675.3,19710.8
0.84,43,2,43,53.7,21.8,3.1,16,231128.1,20663.02,20701.9
0.84,26,3.6,10,42.05,33.04,3.5,11.05,1821.5,19669.06,19701.05
0.84,25,4.12,8,36.92,16.19,2.01,12.29,225019.01,18867.01,18901.78
0.85,25,1.32,79,30.08,4.05,1.5,7.05,52738.5,20381.06,20419.1
0.85,30,1.32,94,34,25,2.1,13.9,33357.1,20705,20734
0.85,41,1.44,93,33.9,24.9,2.09,13.8,33357.09,20704.9,20733.9
0.85,127,1.6,213,17.6,7.9,6,12.09,105314,20393.09,20426.3
0.85,56,3.07,27,59.99,25.5,3.08,15.7,233437.08,20675.4,20712.39
0.85,29,5.14,7,14.7,11.8,9.07,6.29,181723.07,19964.06,19995.8
0.86,25,1.52,48,29.8,15.6,1.07,11.03,220217.07,20875,20909.9
0.86,28,1.7,40,29.9,15.7,1.08,11.04,220217.08,20875.01,20910
0.86,26,1.87,30,29.79,15.5,1.06,11.02,220217.06,20874.9,20909.8
0.86,54,2.86,29,60.02,25.8,3.2,16,233437.2,20675.7,20712.6
0.86,45,2.96,23,60.08,26.04,3.8,16.06,233437.8,20676.03,20713.02
0.86,36,3.57,14,35.08,18.7,3.4,9.05,85656.4,20691.8,20725
0.86,45,5.09,11,36.88,27.2,3.03,9.34,124503.03,20721.68,20757.96
0.86,30,5.29,7,27.9,15.03,2.09,11.05,4505.09,19797.02,19832.1
0.86,74,5.62,16,36,19.08,2.2,8,102423.2,20694.7,20730.02
0.86,28,5.67,6,57.02,11.07,2.1,9.05,205102.1,19889.08,19933.02
0.86,48,5.8,10,27.26,9.23,21.02,7.9,192545.02,20456.73,20491.49
0.86,35,6,7,13.8,14.01,22.09,12.01,184416.09,20686.8,20716
0.86,29,6.8,5,20.78,9.27,12.06,12.6,155747.06,19797.6,19826.37
0.86,29,6.8,5,18.59,14.26,29.03,15.5,200528.03,19953.64,19986.56
0.86,31,7.2,5,42.2,7,31.05,8.86,151119.05,20096.17,20132.88
0.86,34,7.8,5,43,5.88,12.07,6.8,165326.07,19296.6,19329.5
0.86,28,8,4,25.87,8.39,11.03,2.86,170241.03,19420,19452.89
0.88,46,1.78,59,15.9,2.3,1.09,10.7,101421.09,20863.3,20898.8
0.88,35,1.8,44,32.08,12.04,4.5,8,230008.5,20665.08,20697.8
0.88,26,1.93,28,34.04,17,4.07,10.7,30530.07,20675.04,20711.7
0.88,28,1.97,29,28.01,16.6,3.8,8.5,80517.8,20687.03,20720.05
0.88,29,2.21,24,60.09,26.05,3.9,16.07,233437.9,20676.04,20713.03
0.88,50,2.56,32,18.99,6.04,2.07,7.1,70346.07,20577.1,20608.69
0.88,36,3,18,24.01,7.05,2.2,12.01,41207.2,20582.02,20614.03
0.88,33,4,11,35.58,19.02,2.05,7.67,102423.05,20694.46,20729.78
0.88,36,4.27,11,35.76,6.4,3.03,3.49,122319.03,20593.68,20629.64
0.88,42,4.82,11,27.28,16.05,3.07,8.04,80517.07,20686.48,20719.59
0.88,42,4.82,11,27.29,16.06,3.08,8.05,80517.08,20686.49,20719.6
0.88,29,5.83,6,34.8,11.01,7.07,11.5,93002.07,20097.9,20128.9
0.88,122,8.62,16,25.6,18.04,14.06,6.19,155543.06,18928.6,18958.02
0.89,27,1.51,53,33.7,13.3,6.03,9.08,230010.03,20666.7,20699.06
0.89,36,1.55,66,55.03,21.8,2.09,15.02,232259.09,20665.05,20702.04
0.89,39,1.57,69,55.05,22,2.2,15.04,232259.2,20665.07,20702.06
0.89,25,1.78,32,59.6,22.38,2.06,15.04,233000.06,20667.28,20704.9
0.89,28,2.65,17,32.2,13.7,2.01,10.06,92122.01,20421.4,20454.09
0.89,117,5.88,24,23.4,20.4,3,12.06,13202,20608.05,20645.04
0.89,45,6,9,17.5,13.69,28.02,10.95,154934.02,20073.49,20105.9
0.89,33,6.5,6,27.07,7,17.08,6.01,151023.08,20690.89,20725.49
0.89,28,6.6,5,33,12.58,42.04,7.65,142937.04,19167.58,19201.08
0.89,30,7,5,17.49,12.86,26.01,14.76,200722.01,19958.65,19988.03
0.9,25,1.45,55,33.8,13.4,6.04,9.09,230010.04,20666.8,20699.07
0.9,47,1.78,60,17.7,4.02,2.08,10.05,30932.08,20394.03,20427.01
0.9,26,5.33,6,25.8,8.3,13.1,5.02,151845.1,20683.02,20717.01
0.9,59,5.54,13,29.2,15.2,14.3,10.3,155339.3,20634.02,20668.02
0.9,46,5.6,10,15.86,7.76,18.02,7.53,200302.02,18535.9,18566.3
0.9,42,5.67,9,39.69,13.59,3.04,10.36,204031.04,19231.79,19266.4
0.9,46,6.75,8,42.3,7.01,31.06,8.87,151119.06,20096.18,20132.89
0.9,25,7.25,4,24.77,7.79,8.06,9,165207.06,19431.6,19461.8
0.91,31,1.57,54,32.2,12.07,4.8,8.03,230008.8,20665.2,20698.01
0.91,33,1.69,48,18.97,6.02,2.05,7.08,70346.05,20577.08,20608.67
0.91,50,2.16,43,15.88,2.28,1.07,10.5,101421.07,20863.28,20898.6
0.91,38,2.73,22,31.53,35.65,4.01,13.5,221245.01,18955.28,18985.32
0.91,26,2.86,14,32.09,13.5,1.9,10.04,92121.9,20421.2,20454.07
0.91,43,6.38,8,20.89,6.38,51.07,10,183531.07,19684.03,19719.6
0.92,109,1.52,211,17.2,7.5,5.6,12.05,105313.6,20393.05,20426.08
0.92,126,1.59,213,17.4,7.7,5.8,12.07,105313.8,20393.07,20426.1
0.92,26,2.37,19,19.7,27.2,2,15.6,94319,20593.1,20628.05
0.92,31,2.55,20,19.9,27.4,2.02,15.8,94319.02,20593.3,20628.07
0.92,28,4.5,8,49.55,32.96,4.04,10.3,1701.04,19666.6,19698.47
0.93,31,2.55,20,20.04,27.9,2.07,16.03,94319.07,20593.8,20628.3
0.93,60,3.73,22,20.02,27.7,2.05,16.01,94319.05,20593.6,20628.1
1,28,1.25,112,34.04,5.7,3.02,12.2,40028.02,20861.09,20898.3
1,26,1.41,63,41.1,2.4,1.08,8.06,24749.08,20373.5,20408.05
1,26,1.55,47,33.01,17.4,2.05,7.69,94325.05,20692.9,20723.8
1,28,1.76,37,32.89,17.28,2.02,7.66,94325.02,20692.6,20723.5
1,27,1.82,33,34.2,17.07,4.5,11.04,30530.5,20675.2,20712.04
1,27,1.93,29,39.2,23,7.7,13.08,85660.7,20696.01,20729.03
1,29,1.94,31,34.07,17.03,4.1,11,30530.1,20675.07,20712
1,29,1.94,31,34.08,17.04,4.2,11.01,30530.2,20675.08,20712.01
1,29,1.94,31,34.1,17.06,4.4,11.03,30530.4,20675.1,20712.03
1,36,2.29,28,18.95,6,2.03,7.06,70346.03,20577.06,20608.65
1,28,2.33,21,41.2,2.5,1.09,8.07,24749.09,20373.6,20408.06
1,28,2.33,21,19.1,5.6,4.05,13.3,94146.05,20865.09,20901.2
1,26,2.37,19,27,12.2,7.05,16.2,21756.05,20585.7,20616.09
1,35,2.52,23,32.88,17.27,2.01,7.65,94325.01,20692.5,20723.49
1,30,2.76,17,34.03,16.9,4.06,10.6,30530.06,20675.03,20711.6
1,40,2.82,22,39.06,22.5,7.2,13.03,85660.2,20695.6,20728.8
1,26,3.17,12,42.9,25.9,4.06,8.9,122658.06,20713.9,20752.8
1,42,3.21,19,18.96,6.01,2.04,7.07,70346.04,20577.07,20608.66
1,34,3.27,15,42.7,25.7,4.04,8.7,122658.04,20713.79,20752.6
1,25,3.5,10,19.07,27.02,1.1,15.06,94318.1,20593.01,20627.6
1,385,3.58,149,40.69,2.19,68.05,7.98,181014.05,18967.01,19003.03
1,39,3.6,15,26.2,12.03,6.7,16.03,21755.7,20585.08,20616.01
1,38,3.71,14,15.86,2.26,1.05,10.39,101421.05,20863.26,20898.4
1,27,4,9,32.06,13.2,1.6,10.01,92121.6,20421.08,20454.04
1,36,4,12,26.08,16.03,2.3,16.03,223603.3,20653.06,20686.9
1,31,4.1,10,40.63,39.26,17.02,67.34,220034.02,19846.7,19896.8
1,25,4.12,8,38.9,22.07,5.1,10.9,102426.1,20697.6,20733.01
1,25,4.57,7,23.1,6.5,2.01,11.1,41207.01,20581.2,20613.3
1,25,4.57,7,21.1,3.1,3.01,2.1,101046.01,20588.08,20621.09
1,35,4.89,9,18.93,5.8,2.01,7.04,70346.01,20577.04,20608.63
1,44,5,11,21,27.02,1.08,12.01,32029.08,19082.29,19109.6
1,33,5.12,8,21.08,15.2,2.03,8.5,53604.03,20680.6,20713.3
1,29,5.14,7,18.5,21.9,2.06,8.5,42750.06,20620.9,20658.1
1,25,5.17,6,44.03,4.1,2.5,9.04,22516.5,20372.2,20409.02
1,25,5.17,6,20.9,2.9,2.09,1.9,101045.09,20587.7,20620.8
1,42,5.2,10,24.36,24.86,1.03,14.7,105932.03,20596.3,20633.8
1,43,5.3,10,33.9,13.5,6.05,9.1,230010.05,20666.9,20699.08
1,26,5.33,6,36.09,23.6,16.05,7.04,162556.05,20580.05,20613
1,26,5.33,6,24.59,13.8,18.06,12.49,155303.06,20674.5,20711
1,26,5.33,6,19.02,15.9,2.06,10.9,15859.06,20045.02,20075.01
1,39,5.33,9,27.9,14.08,1.1,7.8,40735.1,20674.9,20709.03
1,32,5.57,7,27.8,15.02,28.04,10.6,155225.04,20632.9,20665.5
1,28,5.67,6,44.01,4.08,2.3,9.02,22516.3,20372.09,20409
1,33,5.71,7,21.3,3.3,3.03,2.3,101046.03,20588.1,20621.2
1,33,5.71,7,36,31.7,10.02,8.34,175036.02,20835.5,20869.14
1,33,5.71,7,31.59,1.2,3.01,11.15,21001.01,18880.05,18919.4
1,29,5.83,6,25.5,10.03,1.9,11.5,162808.9,20374.07,20410.07
1,29,5.83,6,38.25,2.53,6.01,14.46,123803.01,19939.65,19975.07
1,25,6,5,18.39,2.96,51.01,10.08,134717.01,20601.92,20635
1,25,6,5,46.44,6.54,3.02,20.56,220701.02,18984.6,19017.8
1,25,6,5,32.59,9.64,70.03,11.79,140553.03,19600.44,19639
1,35,6,7,38.26,24.9,1.03,12.36,23438.03,20704.74,20735.47
1,41,6.12,8,23.07,13.3,2.7,12.05,230949.7,20875.3,20912.06
1,36,6.14,7,21.56,2.37,12.01,6.27,195001.01,20649.25,20677.06
1,36,6.14,7,42.4,26.39,40.03,11.37,184925.03,19143.69,19182.98
1,26,6.2,5,49.29,13.1,2.04,12.3,51153.04,20395.15,20437.08
1,26,6.2,5,47.8,2.03,30.01,12.62,195713.01,19488.3,19521.77
1,42,6.25,8,31.05,3.75,23.04,6.36,195145.04,20652.67,20680.77
1,32,6.33,6,17.19,1.99,17.02,7.85,193444.02,20440.3,20472.66
1,27,6.4,5,26.6,0.69,1.08,6.01,21903.08,19254.5,19287.8
1,38,6.43,7,38.24,24.88,1.01,12.34,23438.01,20704.72,20735.45
1,33,6.5,6,22.06,12,2.7,8.07,110438.7,20422.1,20452.5
1,33,6.5,6,59.1,15.05,142.07,14.5,53822.07,19097.6,19138
1,33,6.5,6,23.8,6.4,3.03,10.27,104614.03,19557.1,19594
1,44,6.5,8,37.8,7.04,4.3,5.03,124738.3,20596.8,20630.01
1,28,6.6,5,24.08,22,1.1,14.09,10959.1,20607.02,20643
1,28,6.6,5,22.45,0.39,20.02,15.45,153635.02,20104.97,20139.76
1,28,6.6,5,27,18.18,6.02,6.54,85641.02,19148.29,19185.77
1,28,6.6,5,33.56,0.79,22.03,7.98,153525.03,19107.6,19137.05
1,34,6.67,6,38.01,11.08,2.6,8.03,204956.6,19191.05,19227.04
1,46,6.75,8,38.2,7.08,3.8,9.01,4502.8,20367.5,20404.09
1,41,6.86,7,23.04,13.09,2.4,12.02,230949.4,20875.09,20912.03
1,30,7,5,31.35,22.84,11.01,6.7,132500.01,20119.67,20152.9
1,30,7,5,33.82,7.13,9.01,7.65,15150.01,19758.07,19797.99
1,36,7,6,23.5,20,4.01,14.65,102659.01,19934.26,19971.04
1,49,7.12,8,38.7,0.6,2.05,5.7,85705.05,20397.5,20432.9
1,49,7.12,8,39.01,1,2.09,6.01,85705.09,20397.9,20433.03
1,43,7.14,7,23.08,20.2,1.7,13.03,12229.7,20607.6,20645.2
1,43,7.14,7,29.02,27.9,14.07,11.02,154540.07,18938.3,18971.05
1,37,7.17,6,23.9,9.69,14.04,8.38,132553.04,19152.46,19187.5
1,37,7.17,6,24.39,7.8,13.07,7.6,165309.07,19432.4,19462.7
1,37,7.17,6,24.02,7.58,4.04,12.48,92159.04,19537.5,19574.58
1,31,7.2,5,25.2,26.06,7.01,15.8,100804.01,20596.2,20632.6
1,25,7.25,4,28.23,22.1,1.02,11.02,231610.02,20599.66,20634.48
1,25,7.25,4,28.26,22.4,1.05,11.05,231610.05,20599.69,20634.6
1,25,7.25,4,37.03,4.07,2.06,7,102547.06,19244.06,19276.59
1,25,7.25,4,34.01,8.08,3.04,8.01,62633.04,18730.37,18765.67
1,25,7.25,4,19.59,7.82,9.01,7.55,200545.01,18537.86,18567.79
1,50,7.25,8,39.02,22.1,5.4,11.02,102426.4,20697.9,20733.04
1,150,7.25,24,30.6,13.6,14.06,8,71306.06,18680.8,18713.06
1,51,7.38,8,41.7,20.9,3.09,12.01,220937.09,19908.8,19957.04
1,32,7.4,5,40.92,22.96,6.01,8.12,114933.01,20706.44,20744.15
1,32,7.4,5,54.07,4.6,15.1,12.1,182549.1,20558.6,20587.02
1,110,7.47,17,24,9.1,3.01,5.09,62829.01,19294.05,19325.02
1,26,7.5,4,19.6,23,3.07,9.6,42751.07,20622,20659.2
1,26,7.5,4,28.8,6.03,8.01,15.29,183309.01,20505.14,20537.79
1,26,7.5,4,24.18,12.25,97.03,8.4,85148.03,19821.4,19858.7
1,26,7.5,4,39.88,27.7,34.05,10.77,154338.05,18943.16,18981.9
1,39,7.5,6,24.03,5.01,2.06,12.18,22915.06,20414.67,20449.8
1,52,7.5,8,46.8,24.8,5.06,9.01,121037.06,20709.03,20749.77
1,33,7.6,5,48.07,16.7,2.8,10.06,44431.8,20533.05,20570.4
1,33,7.6,5,20.01,14.8,1.07,5.7,14445.07,19935.9,19967.01
1,53,7.62,8,39.04,1.03,2.3,6.04,85705.3,20398.02,20433.06
1,53,7.62,8,39.07,1.06,2.6,6.07,85705.6,20398.05,20433.09
1,53,7.62,8,25.46,5.03,27.04,5.8,162816.04,19804.8,19839.6
1,27,7.75,4,27.7,16.4,3.02,9.6,43441.02,20677.1,20711.2
1,27,7.75,4,19.28,13.4,15.03,14.4,155827.03,20670.76,20705.02
1,27,7.75,4,43.56,1.9,20.01,6.13,182842.01,19852.55,19886.97
1,27,7.75,4,33,7.1,32.05,9.3,170246.05,19079.6,19118
1,34,7.8,5,24.9,16.04,2.2,12.03,223601.2,20877.05,20913.1
1,34,7.8,5,25.59,7.3,1.02,4.09,52742.02,19282.07,19315.17
1,68,7.8,10,33.7,11.2,2.07,6.6,20555.07,19805.3,19838.4
1,48,7.86,7,24.7,5.5,3,13.03,22916,20415.07,20450.2
1,48,7.86,7,25,5.8,3.03,13.06,22916.03,20415.1,20450.5
